ID,actor_name,county,subcounty,service_category,target_class
358.000000000000000,Kapsabet Umoja Association,Nandi,Engwen,health,children
358.000000000000000,Kapsabet Umoja Association,Nandi,Engwen,protection,children
359.000000000000000,Kenya Red Cross,Nandi,Tinderet,protection,children
359.000000000000000,Kenya Red Cross,Nandi,Tinderet,health,children
359.000000000000000,Kenya Red Cross,Nandi,Aldai,protection,children
359.000000000000000,Kenya Red Cross,Nandi,Aldai,health,children
359.000000000000000,Kenya Red Cross,Nandi,Nandi Hills,protection,children
359.000000000000000,Kenya Red Cross,Nandi,Nandi Hills,health,children
359.000000000000000,Kenya Red Cross,Nandi,Chesumei,protection,children
359.000000000000000,Kenya Red Cross,Nandi,Chesumei,health,children
359.000000000000000,Kenya Red Cross,Nandi,Engwen,protection,children
359.000000000000000,Kenya Red Cross,Nandi,Engwen,health,children
359.000000000000000,Kenya Red Cross,Nandi,Mosop,protection,children
359.000000000000000,Kenya Red Cross,Nandi,Mosop,health,children
360.000000000000000,National Government Affirmative Action Fund,Nandi,Tinderet,cash_support,children
360.000000000000000,National Government Affirmative Action Fund,Nandi,Tinderet,cash_support,disabled
360.000000000000000,National Government Affirmative Action Fund,Nandi,Tinderet,assistive,disabled
360.000000000000000,National Government Affirmative Action Fund,Nandi,Tinderet,livelihood,children
360.000000000000000,National Government Affirmative Action Fund,Nandi,Tinderet,livelihood,disabled
360.000000000000000,National Government Affirmative Action Fund,Nandi,Aldai,cash_support,children
360.000000000000000,National Government Affirmative Action Fund,Nandi,Aldai,cash_support,disabled
360.000000000000000,National Government Affirmative Action Fund,Nandi,Aldai,assistive,disabled
360.000000000000000,National Government Affirmative Action Fund,Nandi,Aldai,livelihood,children
360.000000000000000,National Government Affirmative Action Fund,Nandi,Aldai,livelihood,disabled
360.000000000000000,National Government Affirmative Action Fund,Nandi,Nandi Hills,cash_support,children
360.000000000000000,National Government Affirmative Action Fund,Nandi,Nandi Hills,cash_support,disabled
360.000000000000000,National Government Affirmative Action Fund,Nandi,Nandi Hills,assistive,disabled
360.000000000000000,National Government Affirmative Action Fund,Nandi,Nandi Hills,livelihood,children
360.000000000000000,National Government Affirmative Action Fund,Nandi,Nandi Hills,livelihood,disabled
360.000000000000000,National Government Affirmative Action Fund,Nandi,Chesumei,cash_support,children
360.000000000000000,National Government Affirmative Action Fund,Nandi,Chesumei,cash_support,disabled
360.000000000000000,National Government Affirmative Action Fund,Nandi,Chesumei,assistive,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Taveta,assistive,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Taveta,cash_support,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Taveta,livelihood,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Taveta,advocacy,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Wundanyi,assistive,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Wundanyi,cash_support,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Wundanyi,livelihood,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Wundanyi,advocacy,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Mwatate,assistive,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Mwatate,cash_support,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Mwatate,livelihood,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Mwatate,advocacy,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Voi,assistive,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Voi,cash_support,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Voi,livelihood,disabled
361.000000000000000,National Council for Persons with Severe Disability,Taita Taveta,Voi,advocacy,disabled
362.000000000000000,CBM Global through light house,Taita Taveta,Taveta,health,disabled
362.000000000000000,CBM Global through light house,Taita Taveta,Taveta,capacity,disabled
362.000000000000000,CBM Global through light house,Taita Taveta,Taveta,assistive,disabled
362.000000000000000,CBM Global through light house,Taita Taveta,Wundanyi,health,disabled
362.000000000000000,CBM Global through light house,Taita Taveta,Wundanyi,capacity,disabled
362.000000000000000,CBM Global through light house,Taita Taveta,Wundanyi,assistive,disabled
362.000000000000000,CBM Global through light house,Taita Taveta,Mwatate,health,disabled
362.000000000000000,CBM Global through light house,Taita Taveta,Mwatate,capacity,disabled
362.000000000000000,CBM Global through light house,Taita Taveta,Mwatate,assistive,disabled
362.000000000000000,CBM Global through light house,Taita Taveta,Voi,health,disabled
362.000000000000000,CBM Global through light house,Taita Taveta,Voi,capacity,disabled
362.000000000000000,CBM Global through light house,Taita Taveta,Voi,assistive,disabled
363.000000000000000,Wildlife works,Taita Taveta,Mwatate,capacity,disabled
363.000000000000000,Wildlife works,Taita Taveta,Mwatate,livelihood,disabled
363.000000000000000,Wildlife works,Taita Taveta,Mwatate,cash_support,disabled
363.000000000000000,Wildlife works,Taita Taveta,Voi,capacity,disabled
363.000000000000000,Wildlife works,Taita Taveta,Voi,livelihood,disabled
363.000000000000000,Wildlife works,Taita Taveta,Voi,cash_support,disabled
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Taveta,capacity,children
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Taveta,capacity,youth
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Taveta,capacity,adults
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Taveta,livelihood,children
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Taveta,livelihood,youth
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Taveta,livelihood,adults
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Taveta,advocacy,children
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Taveta,advocacy,youth
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Taveta,advocacy,adults
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Wundanyi,capacity,children
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Wundanyi,capacity,youth
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Wundanyi,capacity,adults
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Wundanyi,livelihood,children
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Wundanyi,livelihood,youth
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Wundanyi,livelihood,adults
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Wundanyi,advocacy,children
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Wundanyi,advocacy,youth
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Wundanyi,advocacy,adults
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Mwatate,capacity,children
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Mwatate,capacity,youth
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Mwatate,capacity,adults
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Mwatate,livelihood,children
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Mwatate,livelihood,youth
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Mwatate,livelihood,adults
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Mwatate,advocacy,children
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Mwatate,advocacy,youth
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Mwatate,advocacy,adults
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Voi,capacity,children
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Voi,capacity,youth
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Voi,capacity,adults
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Voi,livelihood,children
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Voi,livelihood,youth
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Voi,livelihood,adults
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Voi,advocacy,children
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Voi,advocacy,youth
364.000000000000000,Kenya Red Cross Society,Taita Taveta,Voi,advocacy,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Lugari,assistive,children
365.000000000000000,NCPWD Kakamega,Kakamega,Lugari,assistive,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Lugari,assistive,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Lugari,cash_support,children
365.000000000000000,NCPWD Kakamega,Kakamega,Lugari,cash_support,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Lugari,cash_support,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Likuyani,assistive,children
365.000000000000000,NCPWD Kakamega,Kakamega,Likuyani,assistive,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Likuyani,assistive,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Likuyani,cash_support,children
365.000000000000000,NCPWD Kakamega,Kakamega,Likuyani,cash_support,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Likuyani,cash_support,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Malava,assistive,children
365.000000000000000,NCPWD Kakamega,Kakamega,Malava,assistive,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Malava,assistive,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Malava,cash_support,children
365.000000000000000,NCPWD Kakamega,Kakamega,Malava,cash_support,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Malava,cash_support,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Lurambi,assistive,children
365.000000000000000,NCPWD Kakamega,Kakamega,Lurambi,assistive,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Lurambi,assistive,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Lurambi,cash_support,children
365.000000000000000,NCPWD Kakamega,Kakamega,Lurambi,cash_support,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Lurambi,cash_support,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Navakholo,assistive,children
365.000000000000000,NCPWD Kakamega,Kakamega,Navakholo,assistive,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Navakholo,assistive,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Navakholo,cash_support,children
365.000000000000000,NCPWD Kakamega,Kakamega,Navakholo,cash_support,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Navakholo,cash_support,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Mumias East,assistive,children
365.000000000000000,NCPWD Kakamega,Kakamega,Mumias East,assistive,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Mumias East,assistive,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Mumias East,cash_support,children
365.000000000000000,NCPWD Kakamega,Kakamega,Mumias East,cash_support,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Mumias East,cash_support,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Mumias West,assistive,children
365.000000000000000,NCPWD Kakamega,Kakamega,Mumias West,assistive,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Mumias West,assistive,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Mumias West,cash_support,children
365.000000000000000,NCPWD Kakamega,Kakamega,Mumias West,cash_support,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Mumias West,cash_support,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Matungu,assistive,children
365.000000000000000,NCPWD Kakamega,Kakamega,Matungu,assistive,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Matungu,assistive,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Matungu,cash_support,children
365.000000000000000,NCPWD Kakamega,Kakamega,Matungu,cash_support,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Matungu,cash_support,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Butere,assistive,children
365.000000000000000,NCPWD Kakamega,Kakamega,Butere,assistive,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Butere,assistive,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Butere,cash_support,children
365.000000000000000,NCPWD Kakamega,Kakamega,Butere,cash_support,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Butere,cash_support,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Khwisero,assistive,children
365.000000000000000,NCPWD Kakamega,Kakamega,Khwisero,assistive,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Khwisero,assistive,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Khwisero,cash_support,children
365.000000000000000,NCPWD Kakamega,Kakamega,Khwisero,cash_support,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Khwisero,cash_support,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Sinyalu,assistive,children
365.000000000000000,NCPWD Kakamega,Kakamega,Sinyalu,assistive,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Sinyalu,assistive,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Sinyalu,cash_support,children
365.000000000000000,NCPWD Kakamega,Kakamega,Sinyalu,cash_support,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Sinyalu,cash_support,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Ikolomani,assistive,children
365.000000000000000,NCPWD Kakamega,Kakamega,Ikolomani,assistive,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Ikolomani,assistive,adults
365.000000000000000,NCPWD Kakamega,Kakamega,Ikolomani,cash_support,children
365.000000000000000,NCPWD Kakamega,Kakamega,Ikolomani,cash_support,youth
365.000000000000000,NCPWD Kakamega,Kakamega,Ikolomani,cash_support,adults
366.000000000000000,Precious Virginia Children’s Home,Kakamega,Matungu,protection,children
366.000000000000000,Precious Virginia Children’s Home,Kakamega,Matungu,health,children
366.000000000000000,Precious Virginia Children’s Home,Kakamega,Matungu,assistive,children
